codigo_ibge,nome_municipio,ano,mes,data_timeline,valor_febre_amarela
311000,Caeté,2012,12,2012-12-01,0
311230,Capelinha,2012,3,2012-3-01,0
311230,Capelinha,2012,4,2012-4-01,0
311230,Capelinha,2012,6,2012-6-01,0
311230,Capelinha,2012,7,2012-7-01,0
311230,Capelinha,2012,8,2012-8-01,0
311230,Capelinha,2012,10,2012-10-01,1
311230,Capelinha,2012,11,2012-11-01,0
311230,Capelinha,2012,12,2012-12-01,0
311860,Contagem,2012,3,2012-3-01,0
311860,Contagem,2012,4,2012-4-01,0
311860,Contagem,2012,6,2012-6-01,0
311860,Contagem,2012,7,2012-7-01,0
311860,Contagem,2012,8,2012-8-01,1
311860,Contagem,2012,10,2012-10-01,0
311860,Contagem,2012,11,2012-11-01,0
311860,Contagem,2012,12,2012-12-01,1
312710,Frutal,2012,3,2012-3-01,0
312710,Frutal,2012,4,2012-4-01,0
312710,Frutal,2012,6,2012-6-01,0
312710,Frutal,2012,7,2012-7-01,0
312710,Frutal,2012,8,2012-8-01,1
312710,Frutal,2012,10,2012-10-01,0
312710,Frutal,2012,11,2012-11-01,0
312710,Frutal,2012,12,2012-12-01,0
313130,Ipatinga,2012,3,2012-3-01,0
313130,Ipatinga,2012,4,2012-4-01,0
313130,Ipatinga,2012,6,2012-6-01,0
313130,Ipatinga,2012,7,2012-7-01,0
313130,Ipatinga,2012,8,2012-8-01,1
313130,Ipatinga,2012,10,2012-10-01,0
313130,Ipatinga,2012,11,2012-11-01,0
313130,Ipatinga,2012,12,2012-12-01,0
313190,Itabirito,2012,3,2012-3-01,0
313190,Itabirito,2012,4,2012-4-01,0
313190,Itabirito,2012,6,2012-6-01,0
313190,Itabirito,2012,7,2012-7-01,0
313190,Itabirito,2012,8,2012-8-01,1
313190,Itabirito,2012,10,2012-10-01,0
313190,Itabirito,2012,11,2012-11-01,0
313190,Itabirito,2012,12,2012-12-01,0
313240,Itajubá,2012,3,2012-3-01,0
313240,Itajubá,2012,4,2012-4-01,0
313240,Itajubá,2012,6,2012-6-01,0
313240,Itajubá,2012,7,2012-7-01,0
313240,Itajubá,2012,8,2012-8-01,0
313240,Itajubá,2012,10,2012-10-01,0
313240,Itajubá,2012,11,2012-11-01,0
313240,Itajubá,2012,12,2012-12-01,1
313670,Juiz de Fora,2012,3,2012-3-01,0
313670,Juiz de Fora,2012,4,2012-4-01,1
313670,Juiz de Fora,2012,6,2012-6-01,0
313670,Juiz de Fora,2012,7,2012-7-01,0
313670,Juiz de Fora,2012,8,2012-8-01,0
313670,Juiz de Fora,2012,10,2012-10-01,0
313670,Juiz de Fora,2012,11,2012-11-01,0
313670,Juiz de Fora,2012,12,2012-12-01,0
313940,Manhuaçu,2012,3,2012-3-01,0
313940,Manhuaçu,2012,4,2012-4-01,0
313940,Manhuaçu,2012,6,2012-6-01,0
313940,Manhuaçu,2012,7,2012-7-01,1
313940,Manhuaçu,2012,8,2012-8-01,0
313940,Manhuaçu,2012,10,2012-10-01,0
313940,Manhuaçu,2012,11,2012-11-01,0
313940,Manhuaçu,2012,12,2012-12-01,0
314110,Matozinhos,2012,3,2012-3-01,0
314110,Matozinhos,2012,4,2012-4-01,0
314110,Matozinhos,2012,6,2012-6-01,1
314110,Matozinhos,2012,7,2012-7-01,0
314110,Matozinhos,2012,8,2012-8-01,0
314110,Matozinhos,2012,10,2012-10-01,0
314110,Matozinhos,2012,11,2012-11-01,0
314110,Matozinhos,2012,12,2012-12-01,0
314480,Nova Lima,2012,3,2012-3-01,0
314480,Nova Lima,2012,4,2012-4-01,0
314480,Nova Lima,2012,6,2012-6-01,0
314480,Nova Lima,2012,7,2012-7-01,0
314480,Nova Lima,2012,8,2012-8-01,0
314480,Nova Lima,2012,10,2012-10-01,0
314480,Nova Lima,2012,11,2012-11-01,1
314480,Nova Lima,2012,12,2012-12-01,0
314990,Perdões,2012,3,2012-3-01,0
314990,Perdões,2012,4,2012-4-01,1
314990,Perdões,2012,6,2012-6-01,0
314990,Perdões,2012,7,2012-7-01,0
314990,Perdões,2012,8,2012-8-01,0
314990,Perdões,2012,10,2012-10-01,0
314990,Perdões,2012,11,2012-11-01,0
314990,Perdões,2012,12,2012-12-01,0
316720,Sete Lagoas,2012,3,2012-3-01,0
316720,Sete Lagoas,2012,4,2012-4-01,0
316720,Sete Lagoas,2012,6,2012-6-01,0
316720,Sete Lagoas,2012,7,2012-7-01,0
316720,Sete Lagoas,2012,8,2012-8-01,0
316720,Sete Lagoas,2012,10,2012-10-01,0
316720,Sete Lagoas,2012,11,2012-11-01,1
316720,Sete Lagoas,2012,12,2012-12-01,0
317120,Vespasiano,2012,3,2012-3-01,0
317120,Vespasiano,2012,4,2012-4-01,0
317120,Vespasiano,2012,6,2012-6-01,0
317120,Vespasiano,2012,7,2012-7-01,1
317120,Vespasiano,2012,8,2012-8-01,0
317120,Vespasiano,2012,10,2012-10-01,0
317120,Vespasiano,2012,11,2012-11-01,0
317120,Vespasiano,2012,12,2012-12-01,0
310160,Alfenas,2011,1,2011-1-01,0
310160,Alfenas,2011,2,2011-2-01,0
310160,Alfenas,2011,3,2011-3-01,0
310160,Alfenas,2011,4,2011-4-01,0
310160,Alfenas,2011,5,2011-5-01,0
310160,Alfenas,2011,6,2011-6-01,1
310160,Alfenas,2011,8,2011-8-01,0
310160,Alfenas,2011,9,2011-9-01,0
310160,Alfenas,2011,12,2011-12-01,0
310170,Almenara,2011,1,2011-1-01,0
310170,Almenara,2011,2,2011-2-01,0
310170,Almenara,2011,3,2011-3-01,0
310170,Almenara,2011,4,2011-4-01,0
310170,Almenara,2011,5,2011-5-01,1
310170,Almenara,2011,6,2011-6-01,0
310170,Almenara,2011,8,2011-8-01,0
310170,Almenara,2011,9,2011-9-01,0
310170,Almenara,2011,12,2011-12-01,0
310260,Andradas,2011,1,2011-1-01,0
310260,Andradas,2011,2,2011-2-01,0
310260,Andradas,2011,3,2011-3-01,0
310260,Andradas,2011,4,2011-4-01,0
310260,Andradas,2011,5,2011-5-01,0
310260,Andradas,2011,6,2011-6-01,0
310260,Andradas,2011,8,2011-8-01,0
310260,Andradas,2011,9,2011-9-01,0
310260,Andradas,2011,12,2011-12-01,1
310620,Belo Horizonte,2011,1,2011-1-01,0
310620,Belo Horizonte,2011,2,2011-2-01,1
310620,Belo Horizonte,2011,3,2011-3-01,1
310620,Belo Horizonte,2011,4,2011-4-01,2
310620,Belo Horizonte,2011,5,2011-5-01,0
310620,Belo Horizonte,2011,6,2011-6-01,1
310620,Belo Horizonte,2011,8,2011-8-01,0
310620,Belo Horizonte,2011,9,2011-9-01,0
310620,Belo Horizonte,2011,12,2011-12-01,0
310670,Betim,2011,1,2011-1-01,0
310670,Betim,2011,2,2011-2-01,0
310670,Betim,2011,3,2011-3-01,0
310670,Betim,2011,4,2011-4-01,0
310670,Betim,2011,5,2011-5-01,1
310670,Betim,2011,6,2011-6-01,0
310670,Betim,2011,8,2011-8-01,0
310670,Betim,2011,9,2011-9-01,0
310670,Betim,2011,12,2011-12-01,0
311800,Congonhas,2011,1,2011-1-01,1
311800,Congonhas,2011,2,2011-2-01,0
311800,Congonhas,2011,3,2011-3-01,0
311800,Congonhas,2011,4,2011-4-01,0
311800,Congonhas,2011,5,2011-5-01,0
311800,Congonhas,2011,6,2011-6-01,0
311800,Congonhas,2011,8,2011-8-01,0
311800,Congonhas,2011,9,2011-9-01,0
311800,Congonhas,2011,12,2011-12-01,0
312710,Frutal,2011,1,2011-1-01,0
312710,Frutal,2011,2,2011-2-01,0
312710,Frutal,2011,3,2011-3-01,0
312710,Frutal,2011,4,2011-4-01,0
312710,Frutal,2011,5,2011-5-01,0
312710,Frutal,2011,6,2011-6-01,0
312710,Frutal,2011,8,2011-8-01,1
312710,Frutal,2011,9,2011-9-01,0
312710,Frutal,2011,12,2011-12-01,0
313380,Itaúna,2011,1,2011-1-01,0
313380,Itaúna,2011,2,2011-2-01,0
313380,Itaúna,2011,3,2011-3-01,0
313380,Itaúna,2011,4,2011-4-01,0
313380,Itaúna,2011,5,2011-5-01,0
313380,Itaúna,2011,6,2011-6-01,0
313380,Itaúna,2011,8,2011-8-01,1
313380,Itaúna,2011,9,2011-9-01,0
313380,Itaúna,2011,12,2011-12-01,0
314480,Nova Lima,2011,1,2011-1-01,0
314480,Nova Lima,2011,2,2011-2-01,0
314480,Nova Lima,2011,3,2011-3-01,0
314480,Nova Lima,2011,4,2011-4-01,0
314480,Nova Lima,2011,5,2011-5-01,0
314480,Nova Lima,2011,6,2011-6-01,0
314480,Nova Lima,2011,8,2011-8-01,0
314480,Nova Lima,2011,9,2011-9-01,1
314480,Nova Lima,2011,12,2011-12-01,0
314610,Ouro Preto,2011,1,2011-1-01,0
314610,Ouro Preto,2011,2,2011-2-01,0
314610,Ouro Preto,2011,3,2011-3-01,0
314610,Ouro Preto,2011,4,2011-4-01,0
314610,Ouro Preto,2011,5,2011-5-01,0
314610,Ouro Preto,2011,6,2011-6-01,0
314610,Ouro Preto,2011,8,2011-8-01,0
314610,Ouro Preto,2011,9,2011-9-01,0
314610,Ouro Preto,2011,12,2011-12-01,1
315480,Rio Acima,2011,1,2011-1-01,0
315480,Rio Acima,2011,2,2011-2-01,0
315480,Rio Acima,2011,3,2011-3-01,0
315480,Rio Acima,2011,4,2011-4-01,0
315480,Rio Acima,2011,5,2011-5-01,0
315480,Rio Acima,2011,6,2011-6-01,0
315480,Rio Acima,2011,8,2011-8-01,0
315480,Rio Acima,2011,9,2011-9-01,0
315480,Rio Acima,2011,12,2011-12-01,1
316990,Ubá,2011,1,2011-1-01,0
316990,Ubá,2011,2,2011-2-01,0
316990,Ubá,2011,3,2011-3-01,0
316990,Ubá,2011,4,2011-4-01,0
316990,Ubá,2011,5,2011-5-01,0
316990,Ubá,2011,6,2011-6-01,0
316990,Ubá,2011,8,2011-8-01,1
316990,Ubá,2011,9,2011-9-01,0
316990,Ubá,2011,12,2011-12-01,0
310620,Belo Horizonte,2010,1,2010-1-01,1
310620,Belo Horizonte,2010,2,2010-2-01,0
310620,Belo Horizonte,2010,3,2010-3-01,0
310620,Belo Horizonte,2010,4,2010-4-01,1
310620,Belo Horizonte,2010,5,2010-5-01,0
310620,Belo Horizonte,2010,7,2010-7-01,1
310620,Belo Horizonte,2010,9,2010-9-01,1
310620,Belo Horizonte,2010,10,2010-10-01,0
310620,Belo Horizonte,2010,12,2010-12-01,1
311680,Coluna,2010,1,2010-1-01,0
311680,Coluna,2010,2,2010-2-01,0
311680,Coluna,2010,3,2010-3-01,0
311680,Coluna,2010,4,2010-4-01,0
311680,Coluna,2010,5,2010-5-01,1
311680,Coluna,2010,7,2010-7-01,0
311680,Coluna,2010,9,2010-9-01,0
311680,Coluna,2010,10,2010-10-01,0
311680,Coluna,2010,12,2010-12-01,0
312160,Diamantina,2010,1,2010-1-01,0
312160,Diamantina,2010,2,2010-2-01,0
312160,Diamantina,2010,3,2010-3-01,0
312160,Diamantina,2010,4,2010-4-01,1
312160,Diamantina,2010,5,2010-5-01,0
312160,Diamantina,2010,7,2010-7-01,0
312160,Diamantina,2010,9,2010-9-01,0
312160,Diamantina,2010,10,2010-10-01,0
312160,Diamantina,2010,12,2010-12-01,0
313170,Itabira,2010,1,2010-1-01,0
313170,Itabira,2010,2,2010-2-01,1
313170,Itabira,2010,3,2010-3-01,1
313170,Itabira,2010,4,2010-4-01,0
313170,Itabira,2010,5,2010-5-01,0
313170,Itabira,2010,7,2010-7-01,0
313170,Itabira,2010,9,2010-9-01,0
313170,Itabira,2010,10,2010-10-01,0
313170,Itabira,2010,12,2010-12-01,0
313240,Itajubá,2010,1,2010-1-01,1
313240,Itajubá,2010,2,2010-2-01,0
313240,Itajubá,2010,3,2010-3-01,0
313240,Itajubá,2010,4,2010-4-01,0
313240,Itajubá,2010,5,2010-5-01,0
313240,Itajubá,2010,7,2010-7-01,0
313240,Itajubá,2010,9,2010-9-01,0
313240,Itajubá,2010,10,2010-10-01,0
313240,Itajubá,2010,12,2010-12-01,0
313380,Itaúna,2010,1,2010-1-01,0
313380,Itaúna,2010,2,2010-2-01,2
313380,Itaúna,2010,3,2010-3-01,0
313380,Itaúna,2010,4,2010-4-01,0
313380,Itaúna,2010,5,2010-5-01,0
313380,Itaúna,2010,7,2010-7-01,0
313380,Itaúna,2010,9,2010-9-01,0
313380,Itaúna,2010,10,2010-10-01,0
313380,Itaúna,2010,12,2010-12-01,0
315250,Pouso Alegre,2010,1,2010-1-01,0
315250,Pouso Alegre,2010,2,2010-2-01,0
315250,Pouso Alegre,2010,3,2010-3-01,0
315250,Pouso Alegre,2010,4,2010-4-01,0
315250,Pouso Alegre,2010,5,2010-5-01,0
315250,Pouso Alegre,2010,7,2010-7-01,0
315250,Pouso Alegre,2010,9,2010-9-01,1
315250,Pouso Alegre,2010,10,2010-10-01,0
315250,Pouso Alegre,2010,12,2010-12-01,0
315460,Ribeirão das Neves,2010,1,2010-1-01,0
315460,Ribeirão das Neves,2010,2,2010-2-01,0
315460,Ribeirão das Neves,2010,3,2010-3-01,0
315460,Ribeirão das Neves,2010,4,2010-4-01,0
315460,Ribeirão das Neves,2010,5,2010-5-01,0
315460,Ribeirão das Neves,2010,7,2010-7-01,0
315460,Ribeirão das Neves,2010,9,2010-9-01,0
315460,Ribeirão das Neves,2010,10,2010-10-01,1
315460,Ribeirão das Neves,2010,12,2010-12-01,0
315780,Santa Luzia,2010,1,2010-1-01,1
315780,Santa Luzia,2010,2,2010-2-01,0
315780,Santa Luzia,2010,3,2010-3-01,0
315780,Santa Luzia,2010,4,2010-4-01,0
315780,Santa Luzia,2010,5,2010-5-01,0
315780,Santa Luzia,2010,7,2010-7-01,0
315780,Santa Luzia,2010,9,2010-9-01,0
315780,Santa Luzia,2010,10,2010-10-01,0
315780,Santa Luzia,2010,12,2010-12-01,0
317043,União de Minas,2010,1,2010-1-01,0
317043,União de Minas,2010,2,2010-2-01,1
317043,União de Minas,2010,3,2010-3-01,0
317043,União de Minas,2010,4,2010-4-01,0
317043,União de Minas,2010,5,2010-5-01,0
317043,União de Minas,2010,7,2010-7-01,0
317043,União de Minas,2010,9,2010-9-01,0
317043,União de Minas,2010,10,2010-10-01,0
317043,União de Minas,2010,12,2010-12-01,0
310620,Belo Horizonte,2009,1,2009-1-01,1
310620,Belo Horizonte,2009,2,2009-2-01,0
310620,Belo Horizonte,2009,3,2009-3-01,0
310620,Belo Horizonte,2009,4,2009-4-01,1
310620,Belo Horizonte,2009,5,2009-5-01,0
310620,Belo Horizonte,2009,6,2009-6-01,0
310620,Belo Horizonte,2009,8,2009-8-01,2
310620,Belo Horizonte,2009,9,2009-9-01,0
310620,Belo Horizonte,2009,12,2009-12-01,0
310670,Betim,2009,1,2009-1-01,0
310670,Betim,2009,2,2009-2-01,0
310670,Betim,2009,3,2009-3-01,0
310670,Betim,2009,4,2009-4-01,0
310670,Betim,2009,5,2009-5-01,0
310670,Betim,2009,6,2009-6-01,0
310670,Betim,2009,8,2009-8-01,0
310670,Betim,2009,9,2009-9-01,0
310670,Betim,2009,12,2009-12-01,1
310740,Bom Despacho,2009,1,2009-1-01,0
310740,Bom Despacho,2009,2,2009-2-01,0
310740,Bom Despacho,2009,3,2009-3-01,0
310740,Bom Despacho,2009,4,2009-4-01,1
310740,Bom Despacho,2009,5,2009-5-01,0
310740,Bom Despacho,2009,6,2009-6-01,0
310740,Bom Despacho,2009,8,2009-8-01,0
310740,Bom Despacho,2009,9,2009-9-01,0
310740,Bom Despacho,2009,12,2009-12-01,0
311860,Contagem,2009,1,2009-1-01,0
311860,Contagem,2009,2,2009-2-01,1
311860,Contagem,2009,3,2009-3-01,0
311860,Contagem,2009,4,2009-4-01,1
311860,Contagem,2009,5,2009-5-01,0
311860,Contagem,2009,6,2009-6-01,0
311860,Contagem,2009,8,2009-8-01,0
311860,Contagem,2009,9,2009-9-01,0
311860,Contagem,2009,12,2009-12-01,0
312160,Diamantina,2009,1,2009-1-01,0
312160,Diamantina,2009,2,2009-2-01,0
312160,Diamantina,2009,3,2009-3-01,0
312160,Diamantina,2009,4,2009-4-01,0
312160,Diamantina,2009,5,2009-5-01,0
312160,Diamantina,2009,6,2009-6-01,1
312160,Diamantina,2009,8,2009-8-01,0
312160,Diamantina,2009,9,2009-9-01,0
312160,Diamantina,2009,12,2009-12-01,0
313130,Ipatinga,2009,1,2009-1-01,0
313130,Ipatinga,2009,2,2009-2-01,0
313130,Ipatinga,2009,3,2009-3-01,0
313130,Ipatinga,2009,4,2009-4-01,0
313130,Ipatinga,2009,5,2009-5-01,0
313130,Ipatinga,2009,6,2009-6-01,0
313130,Ipatinga,2009,8,2009-8-01,1
313130,Ipatinga,2009,9,2009-9-01,0
313130,Ipatinga,2009,12,2009-12-01,0
313170,Itabira,2009,1,2009-1-01,0
313170,Itabira,2009,2,2009-2-01,0
313170,Itabira,2009,3,2009-3-01,1
313170,Itabira,2009,4,2009-4-01,0
313170,Itabira,2009,5,2009-5-01,0
313170,Itabira,2009,6,2009-6-01,0
313170,Itabira,2009,8,2009-8-01,0
313170,Itabira,2009,9,2009-9-01,0
313170,Itabira,2009,12,2009-12-01,0
313690,Juruaia,2009,1,2009-1-01,0
313690,Juruaia,2009,2,2009-2-01,0
313690,Juruaia,2009,3,2009-3-01,0
313690,Juruaia,2009,4,2009-4-01,1
313690,Juruaia,2009,5,2009-5-01,0
313690,Juruaia,2009,6,2009-6-01,0
313690,Juruaia,2009,8,2009-8-01,0
313690,Juruaia,2009,9,2009-9-01,0
313690,Juruaia,2009,12,2009-12-01,0
314390,Muriaé,2009,1,2009-1-01,0
314390,Muriaé,2009,2,2009-2-01,0
314390,Muriaé,2009,3,2009-3-01,0
314390,Muriaé,2009,4,2009-4-01,0
314390,Muriaé,2009,5,2009-5-01,0
314390,Muriaé,2009,6,2009-6-01,0
314390,Muriaé,2009,8,2009-8-01,0
314390,Muriaé,2009,9,2009-9-01,0
314390,Muriaé,2009,12,2009-12-01,1
314430,Nanuque,2009,1,2009-1-01,0
314430,Nanuque,2009,2,2009-2-01,1
314430,Nanuque,2009,3,2009-3-01,0
314430,Nanuque,2009,4,2009-4-01,0
314430,Nanuque,2009,5,2009-5-01,0
314430,Nanuque,2009,6,2009-6-01,0
314430,Nanuque,2009,8,2009-8-01,0
314430,Nanuque,2009,9,2009-9-01,0
314430,Nanuque,2009,12,2009-12-01,0
314470,Nova Era,2009,1,2009-1-01,0
314470,Nova Era,2009,2,2009-2-01,0
314470,Nova Era,2009,3,2009-3-01,0
314470,Nova Era,2009,4,2009-4-01,0
314470,Nova Era,2009,5,2009-5-01,1
314470,Nova Era,2009,6,2009-6-01,0
314470,Nova Era,2009,8,2009-8-01,0
314470,Nova Era,2009,9,2009-9-01,0
314470,Nova Era,2009,12,2009-12-01,0
314730,Paraisópolis,2009,1,2009-1-01,0
314730,Paraisópolis,2009,2,2009-2-01,0
314730,Paraisópolis,2009,3,2009-3-01,0
314730,Paraisópolis,2009,4,2009-4-01,0
314730,Paraisópolis,2009,5,2009-5-01,0
314730,Paraisópolis,2009,6,2009-6-01,1
314730,Paraisópolis,2009,8,2009-8-01,0
314730,Paraisópolis,2009,9,2009-9-01,0
314730,Paraisópolis,2009,12,2009-12-01,0
315120,Pirapora,2009,1,2009-1-01,0
315120,Pirapora,2009,2,2009-2-01,0
315120,Pirapora,2009,3,2009-3-01,0
315120,Pirapora,2009,4,2009-4-01,0
315120,Pirapora,2009,5,2009-5-01,0
315120,Pirapora,2009,6,2009-6-01,0
315120,Pirapora,2009,8,2009-8-01,1
315120,Pirapora,2009,9,2009-9-01,0
315120,Pirapora,2009,12,2009-12-01,0
315180,Poços de Caldas,2009,1,2009-1-01,0
315180,Poços de Caldas,2009,2,2009-2-01,0
315180,Poços de Caldas,2009,3,2009-3-01,0
315180,Poços de Caldas,2009,4,2009-4-01,1
315180,Poços de Caldas,2009,5,2009-5-01,0
315180,Poços de Caldas,2009,6,2009-6-01,0
315180,Poços de Caldas,2009,8,2009-8-01,0
315180,Poços de Caldas,2009,9,2009-9-01,0
315180,Poços de Caldas,2009,12,2009-12-01,0
315460,Ribeirão das Neves,2009,1,2009-1-01,0
315460,Ribeirão das Neves,2009,2,2009-2-01,0
315460,Ribeirão das Neves,2009,3,2009-3-01,1
315460,Ribeirão das Neves,2009,4,2009-4-01,0
315460,Ribeirão das Neves,2009,5,2009-5-01,0
315460,Ribeirão das Neves,2009,6,2009-6-01,0
315460,Ribeirão das Neves,2009,8,2009-8-01,0
315460,Ribeirão das Neves,2009,9,2009-9-01,0
315460,Ribeirão das Neves,2009,12,2009-12-01,0
315670,Sabará,2009,1,2009-1-01,0
315670,Sabará,2009,2,2009-2-01,0
315670,Sabará,2009,3,2009-3-01,0
315670,Sabará,2009,4,2009-4-01,0
315670,Sabará,2009,5,2009-5-01,0
315670,Sabará,2009,6,2009-6-01,0
315670,Sabará,2009,8,2009-8-01,1
315670,Sabará,2009,9,2009-9-01,0
315670,Sabará,2009,12,2009-12-01,0
315780,Santa Luzia,2009,1,2009-1-01,0
315780,Santa Luzia,2009,2,2009-2-01,1
315780,Santa Luzia,2009,3,2009-3-01,0
315780,Santa Luzia,2009,4,2009-4-01,0
315780,Santa Luzia,2009,5,2009-5-01,0
315780,Santa Luzia,2009,6,2009-6-01,0
315780,Santa Luzia,2009,8,2009-8-01,0
315780,Santa Luzia,2009,9,2009-9-01,0
315780,Santa Luzia,2009,12,2009-12-01,0
316295,São José da Lapa,2009,1,2009-1-01,0
316295,São José da Lapa,2009,2,2009-2-01,0
316295,São José da Lapa,2009,3,2009-3-01,0
316295,São José da Lapa,2009,4,2009-4-01,1
316295,São José da Lapa,2009,5,2009-5-01,0
316295,São José da Lapa,2009,6,2009-6-01,0
316295,São José da Lapa,2009,8,2009-8-01,0
316295,São José da Lapa,2009,9,2009-9-01,0
316295,São José da Lapa,2009,12,2009-12-01,0
316720,Sete Lagoas,2009,1,2009-1-01,0
316720,Sete Lagoas,2009,2,2009-2-01,0
316720,Sete Lagoas,2009,3,2009-3-01,0
316720,Sete Lagoas,2009,4,2009-4-01,1
316720,Sete Lagoas,2009,5,2009-5-01,0
316720,Sete Lagoas,2009,6,2009-6-01,0
316720,Sete Lagoas,2009,8,2009-8-01,0
316720,Sete Lagoas,2009,9,2009-9-01,0
316720,Sete Lagoas,2009,12,2009-12-01,0
316990,Ubá,2009,1,2009-1-01,0
316990,Ubá,2009,2,2009-2-01,0
316990,Ubá,2009,3,2009-3-01,0
316990,Ubá,2009,4,2009-4-01,0
316990,Ubá,2009,5,2009-5-01,0
316990,Ubá,2009,6,2009-6-01,0
316990,Ubá,2009,8,2009-8-01,1
316990,Ubá,2009,9,2009-9-01,0
316990,Ubá,2009,12,2009-12-01,0
317010,Uberaba,2009,1,2009-1-01,0
317010,Uberaba,2009,2,2009-2-01,0
317010,Uberaba,2009,3,2009-3-01,0
317010,Uberaba,2009,4,2009-4-01,0
317010,Uberaba,2009,5,2009-5-01,0
317010,Uberaba,2009,6,2009-6-01,0
317010,Uberaba,2009,8,2009-8-01,0
317010,Uberaba,2009,9,2009-9-01,1
317010,Uberaba,2009,12,2009-12-01,0
317130,Viçosa,2009,1,2009-1-01,0
317130,Viçosa,2009,2,2009-2-01,0
317130,Viçosa,2009,3,2009-3-01,0
317130,Viçosa,2009,4,2009-4-01,0
317130,Viçosa,2009,5,2009-5-01,0
317130,Viçosa,2009,6,2009-6-01,0
317130,Viçosa,2009,8,2009-8-01,0
317130,Viçosa,2009,9,2009-9-01,0
317130,Viçosa,2009,12,2009-12-01,1
310160,Alfenas,2008,1,2008-1-01,1
310160,Alfenas,2008,2,2008-2-01,1
310160,Alfenas,2008,3,2008-3-01,0
310160,Alfenas,2008,4,2008-4-01,0
310160,Alfenas,2008,5,2008-5-01,0
310160,Alfenas,2008,6,2008-6-01,0
310160,Alfenas,2008,7,2008-7-01,0
310160,Alfenas,2008,8,2008-8-01,0
310160,Alfenas,2008,9,2008-9-01,0
310160,Alfenas,2008,10,2008-10-01,0
310160,Alfenas,2008,11,2008-11-01,0
310160,Alfenas,2008,12,2008-12-01,0
310260,Andradas,2008,1,2008-1-01,0
310260,Andradas,2008,2,2008-2-01,0
310260,Andradas,2008,3,2008-3-01,1
310260,Andradas,2008,4,2008-4-01,0
310260,Andradas,2008,5,2008-5-01,0
310260,Andradas,2008,6,2008-6-01,0
310260,Andradas,2008,7,2008-7-01,0
310260,Andradas,2008,8,2008-8-01,0
310260,Andradas,2008,9,2008-9-01,0
310260,Andradas,2008,10,2008-10-01,0
310260,Andradas,2008,11,2008-11-01,0
310260,Andradas,2008,12,2008-12-01,0
310350,Araguari,2008,1,2008-1-01,1
310350,Araguari,2008,2,2008-2-01,0
310350,Araguari,2008,3,2008-3-01,0
310350,Araguari,2008,4,2008-4-01,0
310350,Araguari,2008,5,2008-5-01,0
310350,Araguari,2008,6,2008-6-01,0
310350,Araguari,2008,7,2008-7-01,0
310350,Araguari,2008,8,2008-8-01,0
310350,Araguari,2008,9,2008-9-01,0
310350,Araguari,2008,10,2008-10-01,0
310350,Araguari,2008,11,2008-11-01,0
310350,Araguari,2008,12,2008-12-01,0
310400,Araxá,2008,1,2008-1-01,0
310400,Araxá,2008,2,2008-2-01,0
310400,Araxá,2008,3,2008-3-01,0
310400,Araxá,2008,4,2008-4-01,0
310400,Araxá,2008,5,2008-5-01,0
310400,Araxá,2008,6,2008-6-01,0
310400,Araxá,2008,7,2008-7-01,0
310400,Araxá,2008,8,2008-8-01,0
310400,Araxá,2008,9,2008-9-01,0
310400,Araxá,2008,10,2008-10-01,0
310400,Araxá,2008,11,2008-11-01,0
310400,Araxá,2008,12,2008-12-01,1
310450,Arinos,2008,1,2008-1-01,0
310450,Arinos,2008,2,2008-2-01,0
310450,Arinos,2008,3,2008-3-01,0
310450,Arinos,2008,4,2008-4-01,0
310450,Arinos,2008,5,2008-5-01,1
310450,Arinos,2008,6,2008-6-01,0
310450,Arinos,2008,7,2008-7-01,0
310450,Arinos,2008,8,2008-8-01,0
310450,Arinos,2008,9,2008-9-01,0
310450,Arinos,2008,10,2008-10-01,0
310450,Arinos,2008,11,2008-11-01,0
310450,Arinos,2008,12,2008-12-01,0
310620,Belo Horizonte,2008,1,2008-1-01,3
310620,Belo Horizonte,2008,2,2008-2-01,6
310620,Belo Horizonte,2008,3,2008-3-01,3
310620,Belo Horizonte,2008,4,2008-4-01,0
310620,Belo Horizonte,2008,5,2008-5-01,0
310620,Belo Horizonte,2008,6,2008-6-01,0
310620,Belo Horizonte,2008,7,2008-7-01,0
310620,Belo Horizonte,2008,8,2008-8-01,0
310620,Belo Horizonte,2008,9,2008-9-01,1
310620,Belo Horizonte,2008,10,2008-10-01,1
310620,Belo Horizonte,2008,11,2008-11-01,0
310620,Belo Horizonte,2008,12,2008-12-01,0
310670,Betim,2008,1,2008-1-01,1
310670,Betim,2008,2,2008-2-01,0
310670,Betim,2008,3,2008-3-01,0
310670,Betim,2008,4,2008-4-01,0
310670,Betim,2008,5,2008-5-01,0
310670,Betim,2008,6,2008-6-01,0
310670,Betim,2008,7,2008-7-01,0
310670,Betim,2008,8,2008-8-01,0
310670,Betim,2008,9,2008-9-01,0
310670,Betim,2008,10,2008-10-01,0
310670,Betim,2008,11,2008-11-01,0
310670,Betim,2008,12,2008-12-01,0
310710,Boa Esperança,2008,1,2008-1-01,0
310710,Boa Esperança,2008,2,2008-2-01,1
310710,Boa Esperança,2008,3,2008-3-01,0
310710,Boa Esperança,2008,4,2008-4-01,0
310710,Boa Esperança,2008,5,2008-5-01,0
310710,Boa Esperança,2008,6,2008-6-01,0
310710,Boa Esperança,2008,7,2008-7-01,0
310710,Boa Esperança,2008,8,2008-8-01,0
